timestamp,latitude,longitude,altitude
1742390371.7512093,55.761197833333334,12.600341166666666,-3.5
1742390371.9511755,55.761197833333334,12.600341,-3.5
1742390372.1499503,55.76119766666667,12.600340833333334,-3.6
1742390372.1502085,55.76119766666667,12.600340833333334,-3.6
1742390372.350921,55.761197833333334,12.600340666666666,-3.6
1742390372.351377,55.761197833333334,12.600340666666666,-3.6
1742390372.5507672,55.76119766666667,12.6003405,-3.6
1742390372.5512052,55.76119766666667,12.6003405,-3.6
1742390372.750928,55.76119766666667,12.600340333333333,-3.6
1742390372.7515056,55.76119766666667,12.600340333333333,-3.6
1742390372.9523118,55.7611975,12.600340333333333,-3.6
1742390373.149555,55.7611975,12.600340333333333,-3.6
1742390373.1501737,55.7611975,12.600340333333333,-3.6
1742390373.355704,55.761197333333335,12.600340333333333,-3.6
1742390373.551686,55.761197333333335,12.600340666666666,-3.6
1742390373.552262,55.761197333333335,12.600340666666666,-3.6
1742390373.7503426,55.761197333333335,12.600340666666666,-3.6
1742390373.7505577,55.761197333333335,12.600340666666666,-3.6
1742390373.9499223,55.761197333333335,12.600340666666666,-3.6
1742390373.9501379,55.761197333333335,12.600340666666666,-3.6
1742390374.1494231,55.76119716666667,12.600340333333333,-3.7
1742390374.1496718,55.76119716666667,12.600340333333333,-3.7
1742390374.3514283,55.76119716666667,12.600340333333333,-3.7
1742390374.3516307,55.76119716666667,12.600340333333333,-3.7
1742390374.5516315,55.76119716666667,12.600340333333333,-3.7
1742390374.5518584,55.76119716666667,12.600340333333333,-3.7
1742390374.7511568,55.761197,12.6003405,-3.7
1742390374.7513514,55.761197,12.6003405,-3.7
1742390374.951094,55.761197,12.6003405,-3.6
1742390374.951537,55.761197,12.6003405,-3.6
1742390375.1514316,55.761197,12.600340833333334,-3.6
1742390375.3510902,55.761197,12.600340666666666,-3.6
1742390375.351327,55.761197,12.600340666666666,-3.6
1742390375.5506523,55.76119716666667,12.600341,-3.6
1742390375.5508265,55.76119716666667,12.600341,-3.6
1742390375.747276,55.761197,12.600340833333334,-3.6
1742390375.7475657,55.761197,12.600340833333334,-3.6
1742390375.9492626,55.76119716666667,12.600340833333334,-3.6
1742390375.9494684,55.76119716666667,12.600340833333334,-3.6
1742390376.149405,55.76119716666667,12.600340833333334,-3.6
1742390376.1495073,55.76119716666667,12.600340833333334,-3.6
1742390376.3497946,55.761197333333335,12.600340833333334,-3.6
1742390376.3501437,55.761197333333335,12.600340833333334,-3.6
1742390376.5514562,55.76119716666667,12.600340833333334,-3.6
1742390376.5516548,55.76119716666667,12.600340833333334,-3.6
1742390376.7520008,55.76119716666667,12.600340666666666,-3.6
1742390376.7521617,55.76119716666667,12.600340666666666,-3.6
1742390376.9515855,55.76119716666667,12.600340833333334,-3.6
1742390376.951937,55.76119716666667,12.600340833333334,-3.6
1742390377.1516266,55.76119716666667,12.600340833333334,-3.6
1742390377.1518457,55.76119716666667,12.600340833333334,-3.6
1742390377.3517137,55.76119716666667,12.600341,-3.6
1742390377.5490716,55.76119716666667,12.600341,-3.6
1742390377.7486322,55.76119716666667,12.600341166666666,-3.6
1742390377.9480915,55.761197,12.600340833333334,-3.6
1742390377.9485157,55.761197,12.600340833333334,-3.6
1742390378.1494038,55.761197,12.6003405,-3.6
1742390378.1500309,55.761197,12.6003405,-3.6
1742390378.346256,55.761197,12.600340833333334,-3.6
1742390378.3467925,55.761197,12.600340833333334,-3.6
1742390378.5510454,55.76119666666666,12.600340666666666,-3.6
1742390378.5515025,55.76119666666666,12.600340666666666,-3.6
1742390378.749736,55.76119666666666,12.6003405,-3.7
1742390378.749841,55.76119666666666,12.6003405,-3.7
1742390378.9492815,55.76119666666666,12.600340333333333,-3.7
1742390378.9495866,55.76119666666666,12.600340333333333,-3.7
1742390379.14994,55.76119666666666,12.600340166666667,-3.7
1742390379.150139,55.76119666666666,12.600340166666667,-3.7
1742390379.3510847,55.7611965,12.600339833333333,-3.7
1742390379.3512807,55.7611965,12.600339833333333,-3.7
1742390379.55144,55.76119633333333,12.600339666666667,-3.7
1742390379.5516376,55.76119633333333,12.600339666666667,-3.7
1742390379.7508764,55.76119633333333,12.600339666666667,-3.7
1742390379.7511663,55.76119633333333,12.600339666666667,-3.7
1742390379.950599,55.76119633333333,12.600339333333332,-3.8
1742390379.9511461,55.76119633333333,12.600339333333332,-3.8
1742390380.1517901,55.761196166666664,12.600339166666666,-3.8
1742390380.1522615,55.761196166666664,12.600339166666666,-3.8
1742390380.3522344,55.761196166666664,12.600339,-3.8
1742390380.352518,55.761196166666664,12.600339,-3.8
1742390380.551385,55.761196166666664,12.600339,-3.8
1742390380.5515814,55.761196166666664,12.600339,-3.8
1742390380.7512515,55.761196166666664,12.600339,-3.8
1742390380.7515223,55.761196166666664,12.600339,-3.8
1742390380.9467263,55.761196166666664,12.600339333333332,-3.8
1742390380.9470403,55.761196166666664,12.600339333333332,-3.8
1742390381.1505017,55.761196166666664,12.600339333333332,-3.8
1742390381.1507666,55.761196166666664,12.600339333333332,-3.8
1742390381.3514705,55.761196166666664,12.600339333333332,-3.8
1742390381.3517947,55.761196166666664,12.600339333333332,-3.8
1742390381.550823,55.761196166666664,12.600338833333334,-3.8
1742390381.5511274,55.761196166666664,12.600338833333334,-3.8
1742390381.7520406,55.761196,12.6003385,-3.8
1742390381.7523363,55.761196,12.6003385,-3.8
1742390381.9515712,55.761196,12.6003385,-3.8
1742390381.9515934,55.761196,12.6003385,-3.8
1742390382.1518087,55.761196,12.600338333333333,-3.8
1742390382.1519377,55.761196,12.600338333333333,-3.8
1742390382.3530583,55.761196,12.6003385,-3.8
1742390382.5511806,55.761196,12.6003385,-3.8
1742390382.5512965,55.761196,12.6003385,-3.8
1742390382.7519007,55.761196166666664,12.600338333333333,-3.8
1742390382.752525,55.761196166666664,12.600338333333333,-3.8
1742390382.9521732,55.761196166666664,12.600338333333333,-3.9
1742390383.1549454,55.76119633333333,12.600338166666667,-3.9
1742390383.3540087,55.76119633333333,12.600338166666667,-3.9
1742390383.5494869,55.76119633333333,12.600338166666667,-3.9
1742390383.75139,55.76119633333333,12.600338166666667,-3.8
1742390383.7516384,55.76119633333333,12.600338166666667,-3.8
1742390383.951382,55.76119633333333,12.600338,-3.9
1742390383.951602,55.76119633333333,12.600338,-3.9
1742390384.1501553,55.76119633333333,12.600338,-3.9
1742390384.1503909,55.76119633333333,12.600338,-3.9
1742390384.3508735,55.76119633333333,12.600337833333333,-3.9
1742390384.3510628,55.76119633333333,12.600337833333333,-3.9
1742390384.5485938,55.76119633333333,12.600337833333333,-3.9
1742390384.5490594,55.76119633333333,12.600337833333333,-3.9
1742390384.7484195,55.76119633333333,12.6003375,-3.9
1742390384.7486095,55.76119633333333,12.6003375,-3.9
1742390384.9508078,55.76119633333333,12.6003375,-3.9
1742390384.9510024,55.76119633333333,12.6003375,-3.9
1742390385.1514575,55.76119633333333,12.600337333333334,-3.9
1742390385.1516626,55.76119633333333,12.600337333333334,-3.9
1742390385.3510952,55.76119633333333,12.600337166666666,-3.9
1742390385.3514376,55.76119633333333,12.600337166666666,-3.9
1742390385.5513399,55.761196166666664,12.600337166666666,-3.9
1742390385.7505393,55.76119633333333,12.600337166666666,-3.9
1742390385.94921,55.761196166666664,12.600337,-3.9
1742390385.949545,55.761196166666664,12.600337,-3.9
1742390386.1477518,55.761196166666664,12.600336833333333,-4.0
1742390386.1479597,55.761196166666664,12.600336833333333,-4.0
1742390386.3508644,55.761196,12.600336666666667,-4.0
1742390386.3511922,55.761196,12.600336666666667,-4.0
1742390386.5511813,55.761196,12.600336666666667,-4.0
1742390386.5514631,55.761196,12.600336666666667,-4.0
1742390386.7515721,55.761196,12.600336666666667,-4.0
1742390386.751686,55.761196,12.600336666666667,-4.0
1742390386.9515953,55.761196,12.600336833333333,-4.0
1742390386.9520252,55.761196,12.600336833333333,-4.0
1742390387.1513846,55.761196,12.600336833333333,-4.0
1742390387.1516435,55.761196,12.600336833333333,-4.0
1742390387.3510153,55.76119583333333,12.600337166666666,-4.0
1742390387.3514428,55.76119583333333,12.600337166666666,-4.0
1742390387.5508766,55.76119583333333,12.6003375,-4.0
1742390387.7507,55.76119583333333,12.600337666666666,-4.0
1742390387.7513034,55.76119583333333,12.600337666666666,-4.0
1742390387.9510794,55.76119583333333,12.600337666666666,-4.0
1742390387.9514732,55.76119583333333,12.600337666666666,-4.0
1742390388.1512935,55.76119583333333,12.600337666666666,-4.0
1742390388.1523147,55.76119583333333,12.600337666666666,-4.0
1742390388.3519707,55.761196,12.600337666666666,-4.0
1742390388.3538847,55.761196,12.600337666666666,-4.0
1742390388.5507913,55.761196166666664,12.600337833333333,-4.0
1742390388.552337,55.761196166666664,12.600337833333333,-4.0
1742390388.7488422,55.761196166666664,12.600338,-4.0
1742390388.9503098,55.7611965,12.600338,-4.0
1742390388.950451,55.7611965,12.600338,-4.0
1742390389.149318,55.76119683333334,12.600338166666667,-4.0
1742390389.1496897,55.76119683333334,12.600338166666667,-4.0
1742390389.3506978,55.761197333333335,12.6003385,-4.0
1742390389.350889,55.761197333333335,12.6003385,-4.0
1742390389.5504391,55.761198,12.600338833333334,-4.0
1742390389.550786,55.761198,12.600338833333334,-4.0
1742390389.7492194,55.7611985,12.600339166666666,-4.0
1742390389.749545,55.7611985,12.600339166666666,-4.0
1742390389.949833,55.761199166666664,12.600339,-4.0
1742390389.9501011,55.761199166666664,12.600339,-4.0
1742390390.1507597,55.761199833333336,12.600339333333332,-4.0
1742390390.1509593,55.761199833333336,12.600339333333332,-4.0
1742390390.349252,55.761200333333335,12.6003395,-4.0
1742390390.3493824,55.761200333333335,12.6003395,-4.0
1742390390.5495274,55.76120083333333,12.6003395,-4.0
1742390390.5499022,55.76120083333333,12.6003395,-4.0
1742390390.7486215,55.7612015,12.600339166666666,-4.0
1742390390.9500065,55.761202,12.6003395,-4.0
1742390390.9501958,55.761202,12.6003395,-4.0
1742390391.1516504,55.7612025,12.6003395,-4.0
1742390391.1519434,55.7612025,12.6003395,-4.0
1742390391.3463027,55.761203,12.600339833333333,-4.0
1742390391.346544,55.761203,12.600339833333333,-4.0
1742390391.5500958,55.761203333333334,12.600339666666667,-4.0
1742390391.5502753,55.761203333333334,12.600339666666667,-4.0
1742390391.7485662,55.7612035,12.600339666666667,-4.0
1742390391.7489097,55.7612035,12.600339666666667,-4.0
1742390391.9487157,55.76120366666667,12.600339666666667,-4.0
1742390391.9489737,55.76120366666667,12.600339666666667,-4.0
1742390392.1509426,55.76120366666667,12.600339666666667,-4.0
1742390392.1511567,55.76120366666667,12.600339666666667,-4.0
1742390392.351256,55.7612035,12.600339833333333,-4.0
1742390392.351646,55.7612035,12.600339833333333,-4.0
1742390392.549076,55.761203333333334,12.600339666666667,-4.0
1742390392.7513642,55.76120316666667,12.600339833333333,-4.0
1742390392.7519681,55.76120316666667,12.600339833333333,-4.0
1742390392.9513614,55.761202833333336,12.6003395,-4.0
1742390393.1538842,55.7612025,12.600339333333332,-4.0
1742390393.154847,55.7612025,12.600339333333332,-4.0
1742390393.3553574,55.761202,12.600339166666666,-4.1
1742390393.5514205,55.7612015,12.600339166666666,-4.1
1742390393.5526617,55.7612015,12.600339166666666,-4.1
1742390393.7508578,55.76120083333333,12.600339,-4.1
1742390393.7512295,55.76120083333333,12.600339,-4.1
1742390393.9464006,55.761200333333335,12.600338833333334,-4.1
1742390393.9465039,55.761200333333335,12.600338833333334,-4.1
1742390394.1506748,55.761199833333336,12.6003385,-4.1
1742390394.1509588,55.761199833333336,12.6003385,-4.1
1742390394.3500733,55.761199500000004,12.6003385,-4.0
1742390394.3503222,55.761199500000004,12.6003385,-4.0
1742390394.550008,55.761199,12.600338333333333,-4.0
1742390394.5502555,55.761199,12.600338333333333,-4.0
1742390394.7503278,55.76119833333333,12.6003385,-4.0
1742390394.750578,55.76119833333333,12.6003385,-4.0
1742390394.948629,55.761197833333334,12.6003385,-4.0
1742390394.9488823,55.761197833333334,12.6003385,-4.0
1742390395.1493402,55.7611975,12.6003385,-4.0
1742390395.1496084,55.7611975,12.6003385,-4.0
1742390395.3492763,55.761197,12.600338166666667,-4.0
1742390395.3494723,55.761197,12.600338166666667,-4.0
1742390395.5511818,55.76119666666666,12.600338,-4.0
1742390395.5514238,55.76119666666666,12.600338,-4.0
1742390395.7516675,55.761196166666664,12.600338,-4.0
1742390395.7520132,55.761196166666664,12.600338,-4.0
1742390395.952297,55.761196,12.600337833333333,-4.0
1742390395.9525442,55.761196,12.600337833333333,-4.0
1742390396.150837,55.761195666666666,12.6003375,-4.0
1742390396.3503082,55.76119533333333,12.6003375,-4.0
1742390396.3505702,55.76119533333333,12.6003375,-4.0
1742390396.5476239,55.76119516666667,12.6003375,-4.1
1742390396.547989,55.76119516666667,12.6003375,-4.1
1742390396.7505634,55.761195,12.6003375,-4.0
1742390396.7511067,55.761195,12.6003375,-4.0
1742390396.9504867,55.761194833333334,12.600337666666666,-4.0
1742390396.950945,55.761194833333334,12.600337666666666,-4.0
1742390397.1501727,55.76119466666667,12.600337333333334,-4.0
1742390397.1504524,55.76119466666667,12.600337333333334,-4.0
1742390397.350132,55.7611945,12.6003375,-4.0
1742390397.3507805,55.7611945,12.6003375,-4.0
1742390397.5533464,55.761194333333336,12.6003375,-4.1
1742390397.7499807,55.7611945,12.6003375,-4.1
1742390397.7504838,55.7611945,12.6003375,-4.1
1742390397.9503493,55.761194333333336,12.600337166666666,-4.1
1742390397.9511707,55.761194333333336,12.600337166666666,-4.1
1742390398.1513994,55.761194333333336,12.600337,-4.1
1742390398.350434,55.761194333333336,12.600337166666666,-4.1
1742390398.3557177,55.761194333333336,12.600337166666666,-4.1
1742390398.5518365,55.76119416666667,12.600337166666666,-4.2
1742390398.7496386,55.761194,12.600337333333334,-4.2
1742390398.949862,55.761193666666664,12.6003375,-4.2
1742390398.9500773,55.761193666666664,12.6003375,-4.2
1742390399.147922,55.7611935,12.600337833333333,-4.2
1742390399.1481657,55.7611935,12.600337833333333,-4.2
1742390399.3500159,55.7611935,12.6003385,-4.2
1742390399.3502235,55.7611935,12.6003385,-4.2
1742390399.550194,55.76119333333333,12.600338666666667,-4.2
1742390399.5503914,55.76119333333333,12.600338666666667,-4.2
1742390399.750115,55.76119333333333,12.600339333333332,-4.2
1742390399.7502944,55.76119333333333,12.600339333333332,-4.2
1742390399.9503462,55.761193166666665,12.60034,-4.2
1742390399.9505198,55.761193166666665,12.60034,-4.2
1742390400.1501539,55.76119283333333,12.600340666666666,-4.2
1742390400.1503615,55.76119283333333,12.600340666666666,-4.2
1742390400.350017,55.761192666666666,12.600341166666666,-4.2
1742390400.3502939,55.761192666666666,12.600341166666666,-4.2
1742390400.550323,55.7611925,12.600341833333333,-4.2
1742390400.5505676,55.7611925,12.600341833333333,-4.2
1742390400.752785,55.76119216666667,12.600342666666666,-4.1
1742390400.7530227,55.76119216666667,12.600342666666666,-4.1
1742390400.9510093,55.761191833333335,12.600343166666667,-4.1
1742390400.9514163,55.761191833333335,12.600343166666667,-4.1
1742390401.1507967,55.7611915,12.600343666666667,-4.1
1742390401.1510816,55.7611915,12.600343666666667,-4.1
1742390401.3522286,55.76119116666667,12.600344,-4.1
1742390401.3525813,55.76119116666667,12.600344,-4.1
1742390401.5522144,55.76119083333333,12.600344333333334,-4.2
1742390401.5524805,55.76119083333333,12.600344333333334,-4.2
1742390401.7469163,55.761190666666664,12.6003445,-4.1
1742390401.747261,55.761190666666664,12.6003445,-4.1
1742390401.951013,55.76119033333333,12.600344666666667,-4.2
1742390401.951213,55.76119033333333,12.600344666666667,-4.2
1742390402.150515,55.76118983333333,12.600344666666667,-4.3
1742390402.1507258,55.76118983333333,12.600344666666667,-4.3
1742390402.350756,55.761189333333334,12.600344833333333,-4.3
1742390402.551426,55.761189,12.600345166666667,-4.3
1742390402.751159,55.76118866666667,12.6003455,-4.3
1742390402.7516782,55.76118866666667,12.6003455,-4.3
1742390402.9508598,55.76118816666666,12.600345666666668,-4.3
1742390402.9510732,55.76118816666666,12.600345666666668,-4.3
1742390403.1533682,55.761187666666665,12.600345833333334,-4.3
1742390403.1540568,55.761187666666665,12.600345833333334,-4.3
1742390403.354452,55.76118733333333,12.600346333333333,-4.3
1742390403.5525777,55.761187,12.600346333333333,-4.3
1742390403.5529687,55.761187,12.600346333333333,-4.3
1742390403.7494738,55.76118666666667,12.600346666666667,-4.2
1742390403.7496471,55.76118666666667,12.600346666666667,-4.2
1742390403.949699,55.7611865,12.600346833333333,-4.2
1742390403.9499466,55.7611865,12.600346833333333,-4.2
1742390404.1506767,55.76118616666667,12.600347166666667,-4.2
1742390404.150838,55.76118616666667,12.600347166666667,-4.2
1742390404.34667,55.761186,12.600347166666667,-4.2
1742390404.3470085,55.761186,12.600347166666667,-4.2
1742390404.5499995,55.76118566666667,12.600347,-4.2
1742390404.5502503,55.76118566666667,12.600347,-4.2
1742390404.7490225,55.76118566666667,12.600347166666667,-4.2
1742390404.7491474,55.76118566666667,12.600347166666667,-4.2
1742390404.9486918,55.7611855,12.600347166666667,-4.2
1742390404.9487882,55.7611855,12.600347166666667,-4.2
1742390405.150301,55.76118533333333,12.600347333333334,-4.2
1742390405.150522,55.76118533333333,12.600347333333334,-4.2
1742390405.3489678,55.761185166666664,12.600347166666667,-4.2
1742390405.3490794,55.761185166666664,12.600347166666667,-4.2
1742390405.548985,55.761185,12.6003475,-4.2
1742390405.5492635,55.761185,12.6003475,-4.2
1742390405.7520342,55.761185,12.600347666666666,-4.2
1742390405.7522275,55.761185,12.600347666666666,-4.2
1742390405.948955,55.761185,12.600347833333334,-4.2
1742390405.9491463,55.761185,12.600347833333334,-4.2
1742390406.1500876,55.761185,12.600348166666667,-4.2
1742390406.1504738,55.761185,12.600348166666667,-4.2
1742390406.350918,55.761185,12.600348833333333,-4.2
1742390406.3512788,55.761185,12.600348833333333,-4.2
1742390406.5510664,55.761185166666664,12.600349666666666,-4.2
1742390406.5513747,55.761185166666664,12.600349666666666,-4.2
1742390406.751881,55.7611855,12.600350833333334,-4.2
1742390406.7522702,55.7611855,12.600350833333334,-4.2
1742390406.9495578,55.761185833333336,12.600352166666667,-4.2
1742390406.9495893,55.761185833333336,12.600352166666667,-4.2
1742390407.1541445,55.761186333333335,12.600354,-4.2
1742390407.1544385,55.761186333333335,12.600354,-4.2
1742390407.3536026,55.76118683333333,12.600355333333333,-4.2
1742390407.5535035,55.761187166666666,12.600357166666667,-4.2
1742390407.5537128,55.761187166666666,12.600357166666667,-4.2
1742390407.7527676,55.761187666666665,12.600358833333333,-4.2
1742390407.7533145,55.761187666666665,12.600358833333333,-4.2
1742390407.9549205,55.76118833333334,12.600360333333333,-4.1
1742390407.9562914,55.76118833333334,12.600360333333333,-4.1
1742390408.154358,55.761188833333335,12.6003615,-4.1
1742390408.1547785,55.761188833333335,12.6003615,-4.1
1742390408.354545,55.761189333333334,12.600362833333334,-4.1
1742390408.354849,55.761189333333334,12.600362833333334,-4.1
1742390408.5548177,55.76118966666667,12.600364,-4.2
1742390408.555125,55.76118966666667,12.600364,-4.2
1742390408.7541525,55.761190166666665,12.600365333333333,-4.1
1742390408.7544029,55.761190166666665,12.600365333333333,-4.1
1742390408.9541562,55.7611905,12.600366333333334,-4.1
1742390408.954353,55.7611905,12.600366333333334,-4.1
1742390409.1539516,55.76119083333333,12.6003675,-4.1
1742390409.154226,55.76119083333333,12.6003675,-4.1
1742390409.3510356,55.761191333333336,12.600368666666666,-4.1
1742390409.3512282,55.761191333333336,12.600368666666666,-4.1
1742390409.5503042,55.76119166666667,12.600369666666667,-4.1
1742390409.550586,55.76119166666667,12.600369666666667,-4.1
1742390409.753658,55.761191833333335,12.600370666666667,-4.1
1742390409.7538877,55.761191833333335,12.600370666666667,-4.1
